CVE_AGEB,NOM_MUN,VIVPAR_DES,VIVTOT,TVIVPAR,VIVPAR_HAB,VPH_PISOTI,VPH_NODREN,VPH_S_ELEC,VPH_SNBIEN,VPH_1CUART,VPH_LETR,PRO_OCUP_C,VPH_INTER,VPH_AUTOM,VPH_PC,VPH_REFRI,GRAPROES,n_bancos,n_cafes,n_inmobiliarias,n_empenos,n_usados,n_yonques
2603001370589,Hermosillo,13.0,46,44.0,28.0,3.0,0.0,0.0,0.0,8.0,8.0,1.59,21.0,7.0,4.0,14.0,7.55,0,0,0,0,0,0
2603001371040,Hermosillo,41.0,225,225.0,166.0,41.0,8.0,0.0,,34.0,12.0,1.44,33.0,85.0,14.0,144.0,8.37,0,0,0,0,0,0
2603001373140,Hermosillo,54.0,454,452.0,294.0,8.0,,,3.0,8.0,6.0,1.07,108.0,166.0,75.0,267.0,8.86,0,4,0,0,0,0
2603001373155,Hermosillo,30.0,278,278.0,193.0,4.0,,0.0,,7.0,4.0,0.97,69.0,111.0,47.0,165.0,9.15,1,3,0,0,0,0
260300137316A,Hermosillo,59.0,623,623.0,497.0,20.0,7.0,8.0,9.0,45.0,34.0,1.25,215.0,273.0,106.0,440.0,7.98,1,1,0,0,0,0
2603001373174,Hermosillo,17.0,284,283.0,11.0,0.0,0.0,0.0,0.0,,0.0,0.77,4.0,9.0,,11.0,11.29,0,0,0,0,0,0
2603001373189,Hermosillo,17.0,360,360.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,8.0,7.0,8.0,10.94,0,0,0,0,0,0
2603001373193,Hermosillo,3.0,223,223.0,14.0,0.0,0.0,0.0,0.0,,0.0,0.57,8.0,9.0,8.0,13.0,10.57,0,0,0,0,0,0
2603001373206,Hermosillo,6.0,183,183.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,5.0,4.0,4.0,6.0,8.92,0,0,0,0,0,0
2603001373210,Hermosillo,,127,127.0,4.0,,,0.0,,,0.0,0.78,,,,,9.78,0,0,0,0,0,0
2603001375024,Hermosillo,43.0,404,404.0,320.0,27.0,9.0,8.0,12.0,46.0,25.0,1.52,140.0,159.0,36.0,254.0,7.81,0,1,0,0,0,0
2603001375950,Hermosillo,9.0,63,63.0,45.0,22.0,6.0,,,15.0,4.0,1.48,4.0,21.0,,37.0,7.52,0,5,0,0,0,0
2603001376272,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2603001376287,Hermosillo,44.0,92,92.0,42.0,7.0,0.0,5.0,,11.0,11.0,1.34,35.0,17.0,3.0,22.0,6.94,0,0,0,0,0,0
2603001376291,Hermosillo,7.0,82,82.0,63.0,,0.0,0.0,0.0,,,1.18,21.0,38.0,13.0,59.0,8.31,0,0,0,0,0,0
2603001376484,Hermosillo,,2,,,,,,,,,,,,,,,0,0,0,0,0,0
2603001376499,Hermosillo,,40,40.0,35.0,,3.0,0.0,0.0,4.0,,1.3,8.0,23.0,7.0,33.0,9.23,0,0,0,0,0,0
260300137661A,Hermosillo,,5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2603001378762,Hermosillo,0.0,66,66.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.5,,,,,9.0,0,0,0,0,0,0
2603001378796,Hermosillo,23.0,92,91.0,62.0,32.0,19.0,11.0,14.0,27.0,26.0,1.68,12.0,16.0,,28.0,5.72,0,0,0,0,0,0
2603001378809,Hermosillo,0.0,7,7.0,6.0,4.0,4.0,3.0,4.0,4.0,,2.11,0.0,,0.0,,6.15,0,0,0,0,0,0
2603003430038,Hermosillo,4.0,42,40.0,33.0,8.0,10.0,0.0,0.0,8.0,11.0,1.61,14.0,18.0,3.0,32.0,6.6,0,0,0,0,0,0
2603003430856,Hermosillo,82.0,748,738.0,646.0,378.0,502.0,13.0,49.0,326.0,565.0,2.46,19.0,100.0,15.0,347.0,4.93,0,0,0,0,0,0
2603003430860,Hermosillo,4.0,17,17.0,13.0,5.0,,,,,4.0,1.62,5.0,3.0,,8.0,7.4,0,0,0,0,0,0
2603003430875,Hermosillo,10.0,56,56.0,45.0,25.0,20.0,5.0,4.0,23.0,28.0,2.24,6.0,9.0,5.0,28.0,6.64,0,0,0,0,0,0
260300343088A,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2603003430979,Hermosillo,3.0,29,29.0,24.0,10.0,4.0,,,5.0,10.0,1.5,18.0,9.0,3.0,19.0,7.37,0,0,0,0,0,0
2603003430983,Hermosillo,,7,7.0,6.0,3.0,0.0,,,,4.0,1.64,,,0.0,,6.77,0,0,0,0,0,0
2603003430998,Hermosillo,16.0,61,61.0,33.0,20.0,21.0,5.0,,11.0,23.0,2.1,3.0,7.0,,16.0,6.61,0,0,0,0,0,0
2603003431002,Hermosillo,,2,,,,,,,,,,,,,,,0,0,0,0,0,0
2603003431017,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
2603003431021,Hermosillo,,27,27.0,26.0,19.0,25.0,0.0,4.0,12.0,24.0,3.0,0.0,3.0,0.0,15.0,4.32,0,0,0,0,0,0
2603003431036,Hermosillo,,26,26.0,22.0,9.0,19.0,,,8.0,19.0,2.3,,,0.0,14.0,4.79,0,0,0,0,0,0
2603003431341,Hermosillo,3.0,11,11.0,8.0,5.0,,,0.0,3.0,4.0,1.43,5.0,,,6.0,4.08,0,0,0,0,0,0
2603003431356,Hermosillo,0.0,5,5.0,5.0,,0.0,0.0,0.0,,,1.63,4.0,,,4.0,8.45,0,0,0,0,0,0
2603003431483,Hermosillo,,39,38.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,13.0,21.0,7.0,36.0,9.62,0,0,0,0,0,0
2603003433102,Hermosillo,63.0,944,937.0,846.0,28.0,9.0,6.0,20.0,101.0,13.0,1.18,381.0,386.0,195.0,769.0,7.7,1,2,0,0,0,0
2603003433117,Hermosillo,65.0,689,683.0,590.0,28.0,4.0,,13.0,89.0,7.0,1.16,287.0,302.0,143.0,496.0,7.93,4,0,0,0,0,0
2603003433121,Hermosillo,63.0,595,595.0,521.0,12.0,,,12.0,64.0,6.0,1.19,361.0,257.0,116.0,438.0,7.86,0,1,0,0,0,0
2603003433136,Hermosillo,100.0,1048,1036.0,850.0,39.0,54.0,19.0,61.0,194.0,64.0,1.22,321.0,355.0,182.0,644.0,7.66,10,4,0,0,0,0
2603003434882,Hermosillo,65.0,802,781.0,667.0,47.0,9.0,5.0,22.0,119.0,31.0,1.54,223.0,266.0,116.0,566.0,7.15,0,0,0,0,0,0
2603003434897,Hermosillo,63.0,698,677.0,596.0,35.0,22.0,6.0,19.0,108.0,23.0,1.47,184.0,242.0,108.0,522.0,7.34,0,1,0,0,0,0
2603003435541,Hermosillo,28.0,267,261.0,228.0,4.0,4.0,3.0,9.0,47.0,6.0,1.32,96.0,85.0,41.0,186.0,7.27,0,0,0,0,0,0
2603003435556,Hermosillo,35.0,629,624.0,570.0,16.0,3.0,6.0,16.0,38.0,5.0,1.35,229.0,265.0,118.0,516.0,7.72,0,1,0,0,0,0
2603003435787,Hermosillo,10.0,53,53.0,43.0,6.0,,3.0,0.0,7.0,9.0,1.65,14.0,20.0,4.0,35.0,6.18,0,0,0,0,0,0
2603003435791,Hermosillo,,2,,,,,,,,,,,,,,,0,1,0,0,0,0
2603003435804,Hermosillo,49.0,341,337.0,280.0,32.0,15.0,6.0,11.0,59.0,26.0,1.58,52.0,104.0,39.0,211.0,6.75,0,0,0,0,0,0
2603003435819,Hermosillo,10.0,66,64.0,54.0,8.0,0.0,,6.0,13.0,14.0,1.72,14.0,22.0,5.0,41.0,6.57,0,0,0,0,0,0
2603003435931,Hermosillo,4.0,96,95.0,89.0,6.0,3.0,,,7.0,7.0,1.61,3.0,31.0,4.0,78.0,6.55,0,0,0,0,0,0
2603003435946,Hermosillo,14.0,97,95.0,78.0,8.0,,0.0,,17.0,4.0,1.48,35.0,41.0,14.0,67.0,7.15,0,0,0,0,0,0
2603003436249,Hermosillo,43.0,508,504.0,449.0,45.0,47.0,10.0,12.0,83.0,75.0,1.66,110.0,135.0,48.0,370.0,6.85,0,1,0,0,0,0
2603003436253,Hermosillo,19.0,236,232.0,206.0,20.0,6.0,,9.0,43.0,24.0,1.65,5.0,68.0,11.0,163.0,6.64,0,1,0,0,0,0
2603003436268,Hermosillo,5.0,94,94.0,89.0,14.0,20.0,,,24.0,26.0,1.71,8.0,27.0,9.0,66.0,6.07,0,0,0,0,0,0
2603003436501,Hermosillo,0.0,17,17.0,17.0,,4.0,0.0,,5.0,3.0,1.82,,,,12.0,7.57,0,0,0,0,0,0
2603003436516,Hermosillo,9.0,106,106.0,97.0,8.0,0.0,,4.0,33.0,9.0,1.58,3.0,30.0,5.0,67.0,6.35,0,0,0,0,0,0
2603003436520,Hermosillo,4.0,15,15.0,10.0,0.0,,0.0,,5.0,,1.25,4.0,3.0,3.0,5.0,6.9,0,1,0,0,0,0
2603003436535,Hermosillo,25.0,233,210.0,156.0,5.0,,,11.0,55.0,15.0,1.45,132.0,68.0,27.0,124.0,7.69,0,0,0,0,0,0
260300343654A,Hermosillo,75.0,821,805.0,691.0,108.0,153.0,4.0,52.0,218.0,164.0,1.84,44.0,176.0,36.0,519.0,6.39,0,0,0,0,0,0
2603003436554,Hermosillo,33.0,289,279.0,220.0,14.0,18.0,,7.0,81.0,16.0,1.45,71.0,80.0,29.0,155.0,7.44,0,1,0,0,0,0
2603003436569,Hermosillo,28.0,57,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,10.0,15.0,7.0,27.0,8.76,0,0,0,0,0,0
2603003436573,Hermosillo,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
2603003436588,Hermosillo,29.0,246,244.0,215.0,33.0,30.0,0.0,8.0,63.0,89.0,1.9,13.0,48.0,6.0,153.0,6.08,0,1,0,0,0,0
2603003437533,Hermosillo,41.0,575,567.0,516.0,166.0,191.0,11.0,38.0,173.0,360.0,2.03,25.0,102.0,15.0,322.0,5.55,0,0,0,0,0,0
2603003437730,Hermosillo,11.0,94,82.0,69.0,9.0,10.0,0.0,0.0,12.0,15.0,1.48,11.0,33.0,8.0,68.0,6.67,0,0,0,0,0,0
2603003437745,Hermosillo,,4,4.0,3.0,0.0,0.0,0.0,0.0,,0.0,1.5,,,,3.0,8.86,0,0,0,0,0,0
260300343775A,Hermosillo,0.0,13,13.0,12.0,,4.0,,4.0,5.0,4.0,1.86,0.0,4.0,0.0,6.0,5.29,0,0,0,0,0,0
2603003438156,Hermosillo,4.0,66,65.0,58.0,25.0,11.0,5.0,9.0,22.0,53.0,1.89,,7.0,,36.0,5.6,0,0,0,0,0,0
2603003438160,Hermosillo,6.0,120,119.0,99.0,10.0,,0.0,4.0,30.0,20.0,1.62,74.0,27.0,5.0,80.0,6.94,0,0,0,0,0,0
2603003438175,Hermosillo,9.0,37,37.0,18.0,,3.0,0.0,0.0,9.0,,1.64,10.0,6.0,,14.0,7.09,0,0,0,0,0,0
260300343818A,Hermosillo,11.0,46,46.0,33.0,4.0,,0.0,0.0,7.0,6.0,1.9,,11.0,4.0,26.0,7.01,0,0,0,0,0,0
2603003438194,Hermosillo,6.0,94,94.0,86.0,0.0,0.0,,0.0,,0.0,1.43,23.0,50.0,12.0,83.0,8.17,0,0,0,0,0,0
2603003438207,Hermosillo,0.0,20,20.0,20.0,11.0,20.0,0.0,4.0,11.0,20.0,2.26,0.0,3.0,0.0,7.0,4.96,0,0,0,0,0,0
2603003438565,Hermosillo,12.0,70,70.0,58.0,0.0,0.0,0.0,,,0.0,1.52,,32.0,4.0,55.0,7.2,0,0,0,0,0,0
2603003438813,Hermosillo,9.0,86,85.0,73.0,32.0,61.0,,4.0,25.0,63.0,2.21,,15.0,4.0,46.0,5.76,0,0,0,0,0,0
2603003438828,Hermosillo,3.0,44,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,,18.0,,36.0,8.83,0,0,0,0,0,0
2603005350042,Hermosillo,,2,,,,,,,,,,,,,,,0,0,0,0,0,0
260300535138A,Hermosillo,,5,,,,,,,,,,,,,,,0,0,0,0,0,0
2603005357764,Hermosillo,54.0,270,252.0,142.0,,,,,6.0,,0.99,101.0,124.0,66.0,153.0,9.91,0,0,0,0,0,0
2603005357779,Hermosillo,46.0,493,459.0,359.0,9.0,6.0,,,25.0,3.0,1.05,230.0,270.0,159.0,380.0,9.31,0,2,0,0,0,0
2603005357783,Hermosillo,84.0,537,499.0,247.0,5.0,6.0,,,16.0,6.0,0.99,159.0,175.0,108.0,271.0,9.32,2,1,0,0,0,0
260300535857A,Hermosillo,,8,7.0,,,0.0,0.0,0.0,,0.0,2.4,,3.0,,3.0,8.29,0,0,0,0,0,0
2603005358584,Hermosillo,,9,9.0,5.0,0.0,,,0.0,0.0,,1.0,,,0.0,3.0,6.8,0,0,0,0,0,0
2603005358599,Hermosillo,3.0,27,26.0,20.0,3.0,0.0,,0.0,6.0,12.0,1.81,,6.0,3.0,18.0,7.63,0,0,0,0,0,0
2603005358832,Hermosillo,,4,4.0,3.0,0.0,0.0,0.0,0.0,0.0,,1.0,,3.0,,3.0,8.33,0,0,0,0,0,0
2603005358847,Hermosillo,,6,,,,,,,,,,,,,,,0,0,0,0,0,0
2603005358851,Hermosillo,,40,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,17.0,18.0,12.0,27.0,10.15,0,0,2,0,0,0
2604200010378,Navojoa,163.0,889,887.0,701.0,5.0,,3.0,3.0,19.0,14.0,0.76,429.0,458.0,305.0,675.0,10.69,1,5,1,0,0,0
2604200010414,Navojoa,111.0,994,994.0,844.0,24.0,17.0,,4.0,20.0,43.0,0.89,427.0,560.0,338.0,815.0,10.42,2,1,0,0,0,0
2604200010433,Navojoa,38.0,96,95.0,55.0,6.0,24.0,0.0,3.0,10.0,27.0,0.98,11.0,23.0,7.0,46.0,9.43,0,0,0,0,0,0
2604200010471,Navojoa,92.0,834,829.0,695.0,,,,,,0.0,0.61,592.0,600.0,510.0,696.0,13.71,3,1,0,0,0,0
2604200010503,Navojoa,160.0,928,922.0,753.0,3.0,,0.0,0.0,6.0,,0.58,590.0,621.0,520.0,747.0,12.64,0,2,0,0,0,0
2604200010518,Navojoa,109.0,446,423.0,306.0,,0.0,0.0,0.0,5.0,0.0,0.55,272.0,265.0,212.0,326.0,12.35,15,10,0,0,0,0
2604200010522,Navojoa,74.0,567,565.0,479.0,5.0,9.0,3.0,3.0,8.0,5.0,0.75,288.0,286.0,214.0,460.0,10.61,0,0,0,0,0,0
2604200010537,Navojoa,192.0,1047,1039.0,831.0,23.0,24.0,9.0,3.0,21.0,34.0,0.9,399.0,416.0,316.0,779.0,10.19,0,0,0,0,0,0
2604200010541,Navojoa,64.0,550,549.0,467.0,7.0,12.0,,4.0,12.0,22.0,0.87,231.0,245.0,169.0,442.0,9.59,0,0,0,0,0,0
2604200010556,Navojoa,80.0,518,517.0,427.0,17.0,27.0,3.0,6.0,11.0,26.0,0.91,220.0,220.0,140.0,410.0,9.15,0,1,0,0,0,0
2604200010560,Navojoa,116.0,929,921.0,777.0,3.0,3.0,,,10.0,0.0,0.6,663.0,629.0,556.0,774.0,12.53,2,4,0,0,0,0
2604200010575,Navojoa,35.0,226,219.0,170.0,,0.0,0.0,0.0,,0.0,0.53,147.0,147.0,121.0,174.0,13.22,10,8,0,0,0,0
260420001058A,Navojoa,95.0,680,673.0,567.0,10.0,10.0,7.0,5.0,19.0,9.0,0.86,294.0,287.0,191.0,547.0,9.98,0,1,0,0,0,0
2604200010594,Navojoa,96.0,616,616.0,501.0,13.0,25.0,8.0,5.0,20.0,18.0,0.83,271.0,260.0,200.0,463.0,10.23,0,1,0,0,0,0
2604200010607,Navojoa,140.0,723,722.0,514.0,,0.0,0.0,,3.0,0.0,0.61,408.0,407.0,329.0,513.0,12.43,13,3,0,0,0,0
2604200010611,Navojoa,74.0,442,440.0,339.0,,0.0,0.0,0.0,8.0,0.0,0.63,244.0,258.0,204.0,336.0,12.22,10,4,0,0,0,0
2604200010626,Navojoa,75.0,501,491.0,355.0,3.0,,,,,,0.62,283.0,295.0,248.0,360.0,12.64,0,3,1,0,0,0
2604200010645,Navojoa,106.0,822,811.0,691.0,10.0,16.0,,,15.0,17.0,0.88,362.0,454.0,264.0,688.0,9.95,0,0,0,0,0,0
260420001065A,Navojoa,101.0,555,553.0,419.0,,4.0,0.0,,7.0,,0.69,324.0,360.0,269.0,411.0,12.83,0,0,0,0,0,0
2604200010664,Navojoa,108.0,406,400.0,280.0,,,,,8.0,,0.81,215.0,221.0,160.0,281.0,11.82,3,3,0,0,0,0
2604200010683,Navojoa,254.0,1802,1799.0,1464.0,28.0,12.0,6.0,5.0,17.0,22.0,1.02,935.0,943.0,663.0,1408.0,11.75,1,2,0,0,0,0
2604200010698,Navojoa,84.0,818,814.0,657.0,6.0,6.0,,0.0,10.0,3.0,0.8,459.0,496.0,400.0,644.0,11.79,0,0,0,0,0,0
2604200010700,Navojoa,85.0,614,606.0,491.0,4.0,6.0,3.0,3.0,9.0,6.0,0.71,339.0,368.0,277.0,479.0,12.41,1,7,2,0,0,0
2604200010715,Navojoa,186.0,1441,1415.0,1184.0,14.0,3.0,,3.0,8.0,6.0,0.82,641.0,694.0,492.0,1167.0,10.69,0,4,0,0,0,0
260420001072A,Navojoa,13.0,169,165.0,146.0,,3.0,,3.0,10.0,13.0,0.7,75.0,82.0,66.0,135.0,10.32,0,2,0,0,0,0
2604200010734,Navojoa,55.0,400,389.0,316.0,,11.0,0.0,,14.0,21.0,0.87,133.0,168.0,95.0,306.0,10.17,2,0,0,0,0,0
2604200010749,Navojoa,82.0,601,600.0,496.0,7.0,82.0,,4.0,23.0,78.0,0.87,287.0,263.0,161.0,452.0,10.19,0,1,0,0,0,0
2604200011041,Navojoa,505.0,1970,1924.0,1408.0,,3.0,6.0,5.0,,,0.96,580.0,824.0,599.0,1376.0,11.54,0,1,1,0,0,0
2604200011056,Navojoa,27.0,208,208.0,180.0,9.0,6.0,8.0,4.0,33.0,131.0,1.25,13.0,43.0,13.0,137.0,8.33,0,0,0,0,0,0
2604200011060,Navojoa,11.0,71,71.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,21.0,41.0,18.0,51.0,10.8,1,1,0,0,0,0
260420001108A,Navojoa,93.0,745,741.0,622.0,19.0,13.0,4.0,,23.0,60.0,1.1,306.0,368.0,207.0,592.0,10.2,0,2,0,0,0,0
2604200011094,Navojoa,48.0,380,375.0,316.0,4.0,3.0,,0.0,8.0,24.0,0.96,172.0,214.0,110.0,312.0,10.58,0,0,0,0,0,0
2604200011107,Navojoa,114.0,793,787.0,618.0,6.0,3.0,0.0,0.0,5.0,4.0,0.82,489.0,522.0,404.0,616.0,13.22,2,1,0,0,0,0
2604200011111,Navojoa,121.0,841,838.0,696.0,43.0,15.0,,3.0,42.0,64.0,1.1,289.0,377.0,237.0,667.0,10.11,0,4,0,0,0,0
2604200011126,Navojoa,,2,,,,,,,,,,,,,,,0,0,0,0,0,0
2604200011130,Navojoa,69.0,545,544.0,438.0,22.0,12.0,,0.0,28.0,48.0,1.13,177.0,271.0,116.0,414.0,10.16,0,0,0,0,0,0
2604200011145,Navojoa,61.0,214,212.0,148.0,0.0,4.0,0.0,0.0,0.0,,0.77,137.0,137.0,114.0,148.0,14.19,2,0,0,0,0,0
260420001115A,Navojoa,9.0,61,60.0,46.0,,16.0,0.0,0.0,,17.0,0.88,26.0,31.0,21.0,43.0,10.68,0,0,0,0,0,0
2604200011164,Navojoa,92.0,695,691.0,593.0,18.0,43.0,6.0,4.0,22.0,39.0,0.99,389.0,311.0,228.0,552.0,9.93,0,1,0,0,0,0
2604200011179,Navojoa,94.0,608,608.0,506.0,9.0,22.0,3.0,,18.0,15.0,0.89,315.0,305.0,217.0,476.0,10.34,0,0,0,0,0,0
2604200011183,Navojoa,149.0,964,963.0,786.0,15.0,21.0,5.0,5.0,23.0,16.0,0.83,506.0,527.0,390.0,757.0,11.4,0,1,0,0,0,0
2604200011198,Navojoa,121.0,887,875.0,724.0,7.0,15.0,,0.0,14.0,9.0,0.76,454.0,484.0,361.0,709.0,10.95,2,3,0,0,0,0
2604200011200,Navojoa,129.0,897,892.0,714.0,3.0,6.0,0.0,,8.0,8.0,0.81,430.0,509.0,360.0,706.0,10.96,0,4,0,0,0,0
2604200011215,Navojoa,100.0,760,760.0,639.0,8.0,10.0,5.0,3.0,22.0,9.0,0.78,396.0,425.0,308.0,609.0,11.38,0,2,0,0,0,0
260420001122A,Navojoa,62.0,433,432.0,358.0,10.0,11.0,,,12.0,16.0,0.97,228.0,231.0,129.0,342.0,10.71,0,0,0,0,0,0
2604200011234,Navojoa,115.0,587,586.0,449.0,,3.0,,0.0,7.0,8.0,0.96,284.0,310.0,199.0,432.0,11.25,0,1,0,0,0,0
2604200011253,Navojoa,96.0,631,622.0,462.0,7.0,16.0,4.0,3.0,34.0,12.0,0.94,291.0,309.0,240.0,461.0,11.81,4,4,0,0,0,0
2604200011272,Navojoa,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604200011287,Navojoa,68.0,420,414.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,168.0,169.0,128.0,309.0,11.46,0,0,0,0,0,0
2604200011291,Navojoa,16.0,132,129.0,112.0,,5.0,,,5.0,20.0,0.92,45.0,57.0,30.0,106.0,9.52,0,0,0,0,0,0
2604200011304,Navojoa,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604200011323,Navojoa,,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604200011338,Navojoa,132.0,1078,1058.0,880.0,5.0,,,,3.0,,1.09,649.0,491.0,341.0,854.0,11.24,0,0,0,0,0,0
2604200011342,Navojoa,52.0,575,574.0,517.0,22.0,31.0,6.0,10.0,60.0,79.0,1.17,335.0,175.0,124.0,432.0,9.05,0,0,0,0,0,0
2604200011357,Navojoa,46.0,339,336.0,288.0,13.0,26.0,3.0,5.0,21.0,39.0,0.89,149.0,147.0,103.0,258.0,9.82,0,1,0,0,0,0
2604200011361,Navojoa,99.0,676,673.0,572.0,40.0,136.0,6.0,10.0,46.0,140.0,1.16,204.0,252.0,141.0,509.0,9.56,0,0,0,0,0,0
2604200011376,Navojoa,5.0,21,21.0,16.0,0.0,0.0,0.0,0.0,,,1.15,6.0,12.0,5.0,16.0,9.85,0,0,0,0,0,0
2604200011380,Navojoa,,16,15.0,12.0,0.0,,0.0,0.0,,,1.0,6.0,6.0,5.0,13.0,10.03,0,0,0,0,0,0
2604200011412,Navojoa,15.0,74,74.0,59.0,,4.0,0.0,0.0,6.0,12.0,1.04,25.0,34.0,12.0,56.0,9.64,0,0,0,0,0,0
2604200011427,Navojoa,21.0,151,151.0,115.0,5.0,3.0,0.0,0.0,11.0,9.0,1.3,38.0,66.0,27.0,108.0,9.5,0,0,0,0,0,0
2604200011431,Navojoa,,4,4.0,3.0,,,0.0,,,,1.5,0.0,0.0,0.0,,4.13,0,0,0,0,0,0
2604200011446,Navojoa,,1,,,,,,,,,,,,,,,0,0,0,0,0,0
2604200011450,Navojoa,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604200011465,Navojoa,133.0,1027,966.0,798.0,24.0,52.0,4.0,9.0,44.0,70.0,1.21,264.0,403.0,202.0,773.0,9.72,0,1,0,0,0,0
260420001147A,Navojoa,22.0,135,135.0,105.0,21.0,23.0,4.0,,22.0,26.0,1.27,35.0,57.0,25.0,95.0,8.54,0,0,0,0,0,0
2604200011484,Navojoa,,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604200011499,Navojoa,,5,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,,,0.0,,11.0,0,0,0,0,0,0
2604200011501,Navojoa,70.0,468,457.0,376.0,41.0,8.0,,0.0,34.0,59.0,1.31,124.0,210.0,99.0,367.0,9.92,0,0,0,0,0,0
2604200011516,Navojoa,33.0,183,182.0,142.0,5.0,6.0,,,6.0,6.0,1.03,65.0,89.0,43.0,134.0,10.51,0,1,0,0,0,0
2604200011520,Navojoa,13.0,32,32.0,19.0,11.0,0.0,4.0,0.0,7.0,0.0,1.77,3.0,7.0,,14.0,9.67,0,0,0,0,0,0
2604200011535,Navojoa,66.0,344,335.0,260.0,,,,0.0,,,0.95,155.0,152.0,116.0,255.0,10.8,0,1,0,0,0,0
260420001154A,Navojoa,95.0,706,705.0,567.0,,0.0,,0.0,0.0,0.0,1.05,400.0,383.0,309.0,550.0,11.75,0,2,0,0,0,0
2604200011554,Navojoa,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604200011569,Navojoa,51.0,347,335.0,281.0,18.0,30.0,5.0,3.0,32.0,42.0,1.18,79.0,113.0,56.0,261.0,8.9,0,1,0,0,0,0
2604200011573,Navojoa,62.0,491,482.0,412.0,9.0,27.0,4.0,4.0,17.0,54.0,0.74,161.0,198.0,105.0,395.0,8.79,0,0,0,0,0,0
2604200011588,Navojoa,90.0,705,683.0,579.0,3.0,7.0,3.0,3.0,6.0,6.0,0.87,379.0,406.0,312.0,582.0,11.56,0,1,0,0,0,0
2604200011592,Navojoa,62.0,509,500.0,422.0,8.0,12.0,3.0,3.0,27.0,21.0,0.94,202.0,279.0,167.0,419.0,10.49,0,2,0,0,0,0
2604200011605,Navojoa,51.0,541,499.0,436.0,5.0,15.0,3.0,0.0,23.0,24.0,1.12,330.0,307.0,211.0,457.0,11.08,0,2,0,0,0,0
260420001161A,Navojoa,91.0,644,615.0,511.0,17.0,21.0,10.0,4.0,38.0,20.0,1.14,270.0,301.0,196.0,499.0,10.55,0,3,0,0,0,0
2604200011624,Navojoa,,2,,,,,,,,,,,,,,,0,0,0,0,0,0
2604200011639,Navojoa,0.0,6,6.0,6.0,,5.0,,,4.0,4.0,1.09,0.0,,0.0,4.0,8.7,0,0,0,0,0,0
2604200011643,Navojoa,114.0,371,365.0,229.0,36.0,12.0,,,25.0,31.0,1.05,99.0,123.0,104.0,216.0,10.96,0,0,0,0,0,0
2604200011658,Navojoa,109.0,689,682.0,530.0,,0.0,0.0,,0.0,0.0,1.01,347.0,365.0,278.0,515.0,11.94,0,1,0,0,0,0
2604200011662,Navojoa,,8,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,3.0,6.0,3.0,6.0,9.87,0,0,0,0,0,0
2604200011677,Navojoa,,2,,,,,,,,,,,,,,,0,0,0,0,0,0
2604200011681,Navojoa,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
2604200011696,Navojoa,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
